scenario,latency_us
mixed (60/30/10),1.167
mixed (60/30/10),1.166
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.125
mixed (60/30/10),1.125
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.125
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.792
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.084
mixed (60/30/10),1.042
mixed (60/30/10),4.208
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1.125
mixed (60/30/10),1.208
mixed (60/30/10),3.542
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.875
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.708
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.791
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),3.792
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.916
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.916
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.167
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.875
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),3.709
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.834
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.875
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),3.916
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1.292
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.917
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1.084
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),0.75
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.916
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.709
mixed (60/30/10),1
mixed (60/30/10),0.625
mixed (60/30/10),0.958
mixed (60/30/10),0.75
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),3.584
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),189
mixed (60/30/10),1.417
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),3.709
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.708
mixed (60/30/10),0.792
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.833
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.916
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.208
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),0.708
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.791
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),0.958
mixed (60/30/10),1.167
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.667
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),3.75
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),4.917
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.75
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),3.75
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1.125
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),3.583
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.167
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1.084
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),3.792
mixed (60/30/10),1.042
mixed (60/30/10),0.875
mixed (60/30/10),1.041
mixed (60/30/10),1.084
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1.125
mixed (60/30/10),1.25
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.083
mixed (60/30/10),1.167
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.084
mixed (60/30/10),0.958
mixed (60/30/10),0.708
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1.167
mixed (60/30/10),3.333
mixed (60/30/10),0.667
mixed (60/30/10),1.042
mixed (60/30/10),0.708
mixed (60/30/10),1
mixed (60/30/10),0.792
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1.125
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),3.083
mixed (60/30/10),0.666
mixed (60/30/10),0.833
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.791
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.959
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.084
mixed (60/30/10),1.125
mixed (60/30/10),1.083
mixed (60/30/10),0.959
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.875
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.709
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),3.792
mixed (60/30/10),1.084
mixed (60/30/10),1.167
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.125
mixed (60/30/10),1.167
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.667
mixed (60/30/10),1.125
mixed (60/30/10),1.083
mixed (60/30/10),1.084
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1.041
mixed (60/30/10),0.875
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),4.042
mixed (60/30/10),1.125
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),3.709
mixed (60/30/10),0.666
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.792
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.875
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),4.209
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),3.375
mixed (60/30/10),1.167
mixed (60/30/10),1.083
mixed (60/30/10),1.166
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.959
mixed (60/30/10),1.083
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),0.958
mixed (60/30/10),3.583
mixed (60/30/10),1.042
mixed (60/30/10),0.792
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1.125
mixed (60/30/10),1.084
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.917
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.459
mixed (60/30/10),1.083
mixed (60/30/10),1.083
mixed (60/30/10),1.125
mixed (60/30/10),1.209
mixed (60/30/10),1.166
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),0.875
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.083
mixed (60/30/10),1.083
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),0.917
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.25
mixed (60/30/10),1.084
mixed (60/30/10),3.958
mixed (60/30/10),1.084
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),0.792
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.125
mixed (60/30/10),0.917
mixed (60/30/10),1.084
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.667
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.084
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.917
mixed (60/30/10),0.958
mixed (60/30/10),0.875
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.792
mixed (60/30/10),0.916
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),0.833
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.833
mixed (60/30/10),1.041
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.209
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.125
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.875
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),0.916
mixed (60/30/10),1
mixed (60/30/10),1.041
mixed (60/30/10),0.959
mixed (60/30/10),0.958
mixed (60/30/10),3.833
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),3.292
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),0.958
mixed (60/30/10),0.833
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.959
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1.083
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),0.834
mixed (60/30/10),1.083
mixed (60/30/10),1
mixed (60/30/10),0.917
mixed (60/30/10),1
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1.083
mixed (60/30/10),0.959
mixed (60/30/10),1.041
mixed (60/30/10),3.791
mixed (60/30/10),1.042
mixed (60/30/10),1.042
mixed (60/30/10),1.041
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.833
mixed (60/30/10),1.042
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),1
mixed (60/30/10),1
mixed (60/30/10),0.958
mixed (60/30/10),3.417
mixed (60/30/10),1.083
